subjID	group	trial	cue	choice	rt	outcome
1	A	69	4	0	0.0	0
1	A	70	6	1	1.1	0
1	A	71	2	1	1.744	0
1	A	72	2	1	0.685	0
1	A	73	6	1	0.903	0
1	A	74	6	1	0.602	0
1	A	75	4	0	0.0	0
1	A	76	4	0	0.0	0
1	A	77	4	0	0.0	0
1	A	78	4	0	0.0	0
1	A	79	2	1	0.749	0
1	A	80	3	1	1.103	0
1	A	81	3	1	0.689	0
1	A	82	6	1	0.665	0
1	A	83	7	1	0.655	0
1	A	84	3	1	1.394	0
1	A	85	2	1	0.829	0
1	A	86	2	1	0.581	0
1	A	87	6	1	0.566	0
1	A	88	2	1	0.98	0
1	A	89	2	1	0.698	0
1	A	90	1	1	0.582	0
1	A	91	6	1	0.719	0
1	A	92	5	0	0.0	0
1	A	93	4	0	0.0	0
1	A	94	2	1	0.661	0
1	A	95	2	1	0.514	0
1	A	96	4	0	0.0	0
1	A	97	2	0	0.0	0
1	A	98	3	0	0.0	0
1	A	99	1	1	0.952	0
1	A	100	4	0	0.0	0
1	A	101	7	1	0.658	0
1	A	102	3	0	0.0	0
1	A	103	4	0	0.0	0
1	A	104	2	1	0.764	0
1	A	105	7	1	0.579	0
1	A	106	2	1	1.118	0
1	A	107	2	0	0.0	-1
1	A	108	4	0	0.0	0
1	A	109	4	0	0.0	0
1	A	110	2	1	0.834	0
1	A	111	4	0	0.0	0
1	A	112	3	0	0.0	0
1	A	113	3	0	0.0	0
1	A	114	2	1	2.232	0
1	A	115	6	1	0.716	0
1	A	116	4	0	0.0	0
1	A	117	6	1	0.863	0
1	A	118	4	0	0.0	0
1	A	119	6	1	0.687	0
1	A	120	6	1	0.578	0
1	A	121	4	0	0.0	0
1	A	122	5	0	0.0	0
1	A	123	4	0	0.0	0
1	A	124	4	0	0.0	0
1	A	125	6	1	0.632	0
1	A	126	6	1	0.55	0
1	A	127	6	1	0.592	0
1	A	128	1	1	0.72	0
1	A	129	4	0	0.0	0
1	A	130	4	0	0.0	0
1	A	131	2	1	0.655	0
1	A	132	2	1	0.767	0
1	A	133	2	1	0.515	0
1	A	134	7	1	0.837	0
1	A	135	6	1	1.321	0
1	A	136	4	1	1.372	0
1	A	137	6	1	0.64	0
1	A	138	4	0	0.0	0
1	A	139	7	1	0.63	0
1	A	140	2	1	1.158	0
1	A	141	4	0	0.0	0
1	A	142	5	0	0.0	0
1	A	143	2	1	1.037	0
1	A	144	2	1	0.615	0
1	A	145	6	1	1.019	0
1	A	146	6	1	0.766	0
1	A	147	6	1	0.846	0
1	A	148	4	0	0.0	0
1	A	149	2	1	0.645	0
1	A	150	1	1	0.744	0
1	A	151	2	1	0.677	0
1	A	152	4	0	0.0	0
1	A	153	6	1	0.821	0
1	A	154	4	0	0.0	0
1	A	155	1	1	0.624	0
1	A	156	2	1	0.854	0
1	A	157	5	0	0.0	0
1	A	158	2	1	0.859	0
1	A	159	6	1	0.811	0
1	A	160	2	1	0.871	0
1	A	161	6	1	0.629	0
1	A	162	4	0	0.0	0
1	A	163	6	1	0.561	0
1	A	164	4	0	0.0	0
1	A	165	5	0	0.0	0
1	A	166	3	0	0.0	0
1	A	167	1	1	0.53	0
1	A	168	2	1	0.735	0
1	A	169	2	1	0.804	0
1	A	170	1	1	0.788	0
1	A	171	7	1	0.724	0
1	A	172	4	0	0.0	0
1	A	173	1	1	0.757	0
1	A	174	6	1	0.734	0
1	A	175	2	1	0.862	0
1	A	176	2	0	0.0	0
1	A	177	6	1	0.984	0
1	A	178	4	0	0.0	0
1	A	179	5	0	0.0	0
1	A	180	5	0	0.0	0
1	A	181	2	1	1.125	0
1	A	182	2	1	0.85	0
1	A	183	4	0	0.0	0
1	A	184	6	1	1.069	0
1	A	185	6	1	0.814	0
1	A	186	6	1	1.134	0
1	A	187	3	0	0.0	0
1	A	188	6	1	0.561	0
1	A	189	6	1	1.028	0
1	A	190	6	1	0.624	0
2	B	1	2	1	0.537	0
2	B	2	6	1	0.288	0
2	B	3	6	1	0.872	0
2	B	4	4	0	0.0	0
2	B	5	2	0	0.0	0
2	B	6	4	0	0.0	0
2	B	7	1	0	0.0	0
2	B	8	4	0	0.0	0
2	B	9	7	0	0.0	0
2	B	10	2	0	0.0	-1
2	B	11	7	0	0.0	0
2	B	12	6	0	0.0	-1
2	B	13	6	1	1.005	0
2	B	14	6	1	1.456	0
2	B	15	2	0	0.0	-1
2	B	16	7	1	1.071	0
2	B	17	6	0	0.0	-1
2	B	18	2	0	0.0	-1
2	B	19	6	1	0.739	0
2	B	20	7	1	1.238	0
2	B	21	2	0	0.0	0
2	B	22	6	1	0.855	0
2	B	23	5	0	0.0	0
2	B	24	4	0	0.0	0
2	B	25	2	1	1.038	0
2	B	26	6	0	0.0	-1
2	B	27	6	1	0.788	0
2	B	28	4	0	0.0	0
2	B	29	5	1	1.255	0
2	B	30	1	0	0.0	0
2	B	31	4	0	0.0	0
2	B	32	4	0	0.0	0
2	B	33	4	0	0.0	0
2	B	34	2	0	0.0	-1
2	B	35	4	0	0.0	0
2	B	36	4	0	0.0	0
2	B	37	2	1	0.871	0
2	B	38	6	0	0.0	-1
2	B	39	2	1	0.755	0
2	B	40	6	1	0.554	0
2	B	41	4	0	0.0	0
2	B	42	2	1	1.255	0
2	B	43	4	0	0.0	0
2	B	44	6	1	0.771	0
2	B	45	4	0	0.0	0
2	B	46	4	0	0.0	0
2	B	47	6	1	0.804	0
2	B	48	7	0	0.0	0
2	B	49	4	0	0.0	0
2	B	50	2	0	0.0	-1
2	B	51	6	0	0.0	-1
2	B	52	6	0	0.0	-1
2	B	53	2	1	0.888	0
2	B	54	6	0	0.0	-1
2	B	55	2	0	0.0	-1
2	B	56	2	0	0.0	-1
2	B	57	2	1	0.839	0
2	B	58	6	1	1.122	0
2	B	59	4	0	0.0	0
2	B	60	2	1	0.888	0
2	B	61	6	1	0.671	0
2	B	62	5	1	1.088	0
2	B	63	2	1	0.755	0
2	B	64	6	1	0.788	0
2	B	65	4	0	0.0	0
2	B	66	6	1	0.605	0
2	B	67	4	0	0.0	0
2	B	68	4	0	0.0	0
2	B	69	2	1	1.522	0
2	B	70	6	0	0.0	-1
2	B	71	4	0	0.0	0
2	B	72	5	0	0.0	0
2	B	73	4	0	0.0	0
2	B	74	3	0	0.0	0
2	B	75	4	0	0.0	0
2	B	76	3	0	0.0	0
2	B	77	3	0	0.0	0
2	B	78	2	0	0.0	-1
2	B	79	2	1	0.555	0
2	B	80	6	1	1.005	0
2	B	81	2	1	0.788	0
2	B	82	2	1	0.855	0
2	B	83	4	0	0.0	0
2	B	84	4	0	0.0	0
2	B	85	6	1	0.638	0
2	B	86	6	1	0.905	0
2	B	87	2	1	0.822	0
2	B	88	2	1	0.804	0
2	B	89	6	1	1.638	0
2	B	90	1	1	0.688	0
2	B	91	2	1	1.121	0
2	B	92	3	1	0.621	0
2	B	93	4	0	0.0	0
2	B	94	4	0	0.0	0
2	B	95	2	1	0.788	0
2	B	96	6	1	1.005	0
2	B	97	7	1	0.622	0
2	B	98	2	1	0.655	0
2	B	99	6	1	0.738	0
2	B	100	6	1	0.571	0
2	B	101	4	0	0.0	0
2	B	102	2	1	0.621	0
2	B	103	6	1	0.605	0
2	B	104	4	0	0.0	0
2	B	105	4	0	0.0	0
2	B	106	3	0	0.0	0
2	B	107	4	0	0.0	0
2	B	108	4	0	0.0	0
2	B	109	2	1	0.905	0
2	B	110	4	0	0.0	0
2	B	111	3	0	0.0	0
2	B	112	7	1	0.64	0
2	B	113	6	1	0.638	0
2	B	114	4	0	0.0	0
2	B	115	5	1	1.306	0
2	B	116	4	0	0.0	0
2	B	117	5	0	0.0	0
2	B	118	4	0	0.0	0
2	B	119	4	0	0.0	0
2	B	120	1	1	0.722	0
2	B	121	2	1	1.072	0
2	B	122	4	0	0.0	0
2	B	123	6	1	0.855	0
2	B	124	3	0	0.0	0
2	B	125	7	1	0.988	0
2	B	126	7	1	0.605	0
2	B	127	2	1	0.855	0
2	B	128	2	0	0.0	-1
2	B	129	4	0	0.0	0
2	B	130	1	1	0.621	0
2	B	131	4	0	0.0	0
2	B	132	4	0	0.0	0
2	B	133	2	1	0.638	0
2	B	134	4	0	0.0	0
2	B	135	6	1	0.622	0
2	B	136	2	1	0.538	0
2	B	137	6	1	0.688	0
2	B	138	6	1	0.588	0
2	B	139	4	0	0.0	0
2	B	140	2	1	0.738	0
2	B	141	2	1	0.688	0
2	B	142	3	0	0.0	0
2	B	143	4	0	0.0	0
2	B	144	4	1	0.938	0
2	B	145	3	1	0.554	0
2	B	146	4	1	0.355	0
2	B	147	6	1	0.587	0
2	B	148	6	1	0.722	0
2	B	149	6	1	0.721	0
2	B	150	4	0	0.0	0
2	B	151	2	1	0.654	0
2	B	152	5	0	0.0	0
2	B	153	6	1	0.621	0
2	B	154	2	1	1.004	0
2	B	155	6	0	0.0	-1
2	B	156	1	1	0.654	0
2	B	157	6	1	0.838	0
2	B	158	4	0	0.0	0
2	B	159	2	1	0.938	0
2	B	160	6	1	1.305	0
2	B	161	1	1	0.672	0
2	B	162	2	1	1.054	0
2	B	163	6	1	0.671	0
2	B	164	4	0	0.0	0
2	B	165	2	1	0.855	0
2	B	166	5	0	0.0	0
2	B	167	1	1	0.623	0
2	B	168	6	1	1.321	0
2	B	169	2	1	0.755	0
2	B	170	1	1	0.655	0
2	B	171	6	1	1.038	0
2	B	172	2	0	0.0	-1
2	B	173	4	0	0.0	0
2	B	174	6	1	0.971	0
2	B	175	1	1	0.821	0
2	B	176	2	1	1.288	0
2	B	177	2	0	0.0	-1
2	B	178	2	1	0.704	0
2	B	179	6	1	1.357	0
2	B	180	2	1	0.588	0
2	B	181	3	0	0.0	0
2	B	182	6	1	0.638	0
2	B	183	6	1	0.938	0
2	B	184	7	1	0.738	0
2	B	185	4	0	0.0	0
2	B	186	2	1	0.737	0
2	B	187	5	0	0.0	0
2	B	188	6	1	0.672	0
2	B	189	5	1	1.305	0
2	B	190	2	0	0.0	-1
